Y,FP1,AFF5,AFz,F1,FC5,FC1,T7,C3,Cz,CP5,CP1,P7,P3,Pz,POz,O1,FP2,AFF6,F2,FC2,FC6,C4,T8,CP2,CP6,P4,P8,O2,HEOG,VEOG
2,-3.4250705455e-05,-1.651849614e-05,-1.16297039192e-05,-2.35941831295e-06,-2.5721631731049997e-06,3.833572698769999e-06,-7.428445010599996e-08,6.208576496649999e-07,1.174519371219e-06,2.8111320302599997e-06,2.914536544031e-06,3.6283970479999997e-06,5.4560177243e-06,5.4828304471e-06,8.446922523100002e-06,6.776105059500001e-06,-3.8071243059000005e-05,-1.4042299364999997e-05,-2.2962811932400002e-06,7.7592441283e-07,-4.400853275799999e-06,9.5634287618e-07,-3.27382754406e-06,2.8083849172e-06,1.3928133098730001e-06,4.4275932145e-06,1.2065825457850002e-06,6.169054652700001e-06,2.13156813391e-06,1.33397866131e-05
2,-4.3972225944e-05,-2.2428258907000002e-05,-2.0374922756e-05,-9.4199356726e-06,-6.551244677999999e-06,-1.6887011093399998e-06,-1.57646141608e-06,-3.9172935560999995e-06,-3.4644058057999998e-06,-7.54276832313e-07,-1.45282612141e-06,1.770048741e-06,9.6096047517e-07,5.869869690119999e-07,3.2075922853e-06,3.2898673063000003e-06,-5.1114714362e-05,-2.1834557535999998e-05,-9.7104861486e-06,-5.2177151627000005e-06,-9.6767672237e-06,-4.1043591327e-06,-6.0509143351e-06,-1.54706210052e-06,-2.4652392575000003e-06,1.4522401956e-07,-1.01599935689e-06,2.7400279016e-06,3.4682658215e-06,9.6280752284e-06
2,-5.171191785599999e-05,-2.7384383738999995e-05,-2.3922438426000002e-05,-1.2195124651000003e-05,-7.6069217414e-06,-3.9129766949e-06,-2.1979884114999997e-06,-4.3441059424000005e-06,-4.0658466864999996e-06,-1.25520385203e-06,-1.7840337082000002e-06,6.5561770997e-07,4.36026948289e-07,2.8305161004749997e-07,2.5773988363300003e-06,3.1915002410999996e-06,-5.6290510017000005e-05,-2.523940948e-05,-1.3107641186999998e-05,-7.1902027436e-06,-1.0290027031499999e-05,-4.5133516561000005e-06,-4.4872838749e-06,-1.5764048159e-06,-2.0050806606999997e-06,9.7220500067e-08,2.47111752609e-07,3.3548474373000005e-06,2.81334307564e-06,1.05510353799e-05
2,-5.8924122415e-05,-3.157365079e-05,-2.7038037001000003e-05,-1.38735970112e-05,-9.4786701777e-06,-6.8299541852e-06,-2.5385783463999996e-06,-5.0061428984e-06,-3.7155301827000006e-06,-1.7693882791300004e-06,-1.2170616590108997e-06,-2.770164764000004e-08,6.899257571100001e-07,1.4123377815240002e-06,2.4835729671e-06,2.87934480537e-06,-6.427445340799999e-05,-2.8168347501999996e-05,-1.4642087201999998e-05,-7.511294177399999e-06,-1.0488109014100002e-05,-4.1970238463000005e-06,-4.305533291800001e-06,-3.874119609099999e-07,-1.6189337466320002e-06,7.61849289705e-07,1.23747083002e-07,2.696186936e-06,8.70569732002e-07,7.8634607911e-06
2,-6.5629939313e-05,-3.4823509568e-05,-3.0112919106e-05,-1.4993711335999998e-05,-9.4652774151e-06,-9.1862843003e-06,-1.9644294992e-06,-4.311948866000001e-06,-3.5662329116699996e-06,-9.9687194547e-07,-6.8556926332e-07,-1.3415554794199995e-07,4.0363653957e-07,1.1471444161899998e-06,1.8999271081107998e-06,1.7358197220400004e-06,-7.000322661899999e-05,-3.1526212417e-05,-1.589379059e-05,-7.8836054615e-06,-1.1864007662e-05,-4.6902886693999995e-06,-4.690256030399999e-06,-5.315065628430002e-07,-1.8746121478839002e-06,6.2577997931e-07,-4.263579625920001e-07,2.3969500717e-06,1.6565687811199999e-06,7.6182030044599995e-06
2,-7.2238130502e-05,-3.8346763179000006e-05,-3.2760511068000004e-05,-1.6569430015999998e-05,-1.1028764125500001e-05,-1.08752806383e-05,-2.9176619779e-06,-4.7399296272e-06,-4.947310597049999e-06,-1.072570238436e-06,-2.1508363350999998e-07,2.916089680489999e-07,1.562995846327e-06,2.1025029528800002e-06,2.588070982238e-06,2.71416086229e-06,-7.5805470309e-05,-3.4004509684e-05,-1.8259847337000003e-05,-9.6250257208e-06,-1.2881451009199999e-05,-5.118672832200001e-06,-4.1462032555e-06,-3.5030059378e-07,-1.05036765211e-06,1.1509819583e-06,7.916938176109999e-07,2.7009091577200004e-06,6.607248613610002e-07,8.55042552e-06
2,-7.9929772753e-05,-4.2176515257e-05,-3.6525635875e-05,-1.9190755218e-05,-1.2933437359999999e-05,-1.3007001051e-05,-4.174028073e-06,-6.4308631273e-06,-6.9297786196e-06,-2.1770785876000003e-06,-2.8299475107000003e-06,-3.352080553299999e-09,-7.322587672000002e-08,-1.1493224748399998e-06,2.3540040607370007e-07,2.18814530087e-06,-8.2771905482e-05,-3.7323639077999994e-05,-2.0283390165e-05,-1.1456770403e-05,-1.478553581e-05,-7.1416350532e-06,-5.398293211900001e-06,-3.3643465136e-06,-2.9642144351e-06,-1.4900188093700002e-06,-4.29148156965e-07,7.417200296600001e-07,1.4497034866140002e-06,9.1973562633e-06
2,-7.6167589859e-05,-3.9006651875999997e-05,-3.5336447191e-05,-1.9403901053000002e-05,-1.1747480276100002e-05,-1.2598466376e-05,-3.3911849620000005e-06,-7.305404140499999e-06,-8.0855108709e-06,-3.3063661174000003e-06,-4.6427296448e-06,-1.50224531367e-06,-2.64960576916e-06,-3.3100419894e-06,-2.4597548789999996e-06,-9.956576525000001e-07,-7.7603065697e-05,-3.5636755067999996e-05,-2.0635096134e-05,-1.2454359831999998e-05,-1.5821618324999996e-05,-8.5558972891e-06,-5.8979350472e-06,-4.9042452593e-06,-4.4430104721e-06,-3.4481896439e-06,-2.3543668387500003e-06,-9.8018654459e-07,3.2833908584000006e-06,2.2099213836e-05
2,-5.0702769701999995e-05,-2.4234104406e-05,-2.0917473687e-05,-8.6169575378e-06,-4.967431450199999e-06,-4.2702326602e-06,-8.329451375090002e-07,-2.3552917369347e-06,-1.967098819446e-06,-1.5287384653885998e-06,-1.61231982751e-06,-1.2993713800300002e-06,-1.921396177982e-06,-2.1940741865200004e-06,-2.3936794458899995e-06,-1.55719777024e-06,-5.2464987417e-05,-2.3069003778000003e-05,-1.0274501538399999e-05,-5.0760581082e-06,-9.524714777500001e-06,-4.6659876805e-06,-4.2247072166e-06,-2.81725778669e-06,-3.1371444080599997e-06,-2.669062684187e-06,-1.294845330843e-06,-7.010901578500001e-07,3.3817885066900002e-06,6.2865110327e-05
2,-3.37489559e-06,1.97275745836e-06,1.3178581944999998e-06,4.78028772946e-06,3.92053099275e-06,5.78926681886e-06,2.0916015989e-06,3.8506699628600005e-06,4.3729061316000004e-06,2.3052572066499997e-06,2.8062463006e-06,4.8239161983e-07,1.7549748023430003e-06,1.093028544397e-06,-9.252646688999999e-08,-2.1875684599999755e-09,-3.0327239573800003e-06,4.678828849269999e-07,4.07194666764e-06,4.13182065009e-06,2.201359217999999e-07,2.2677668732100003e-06,-5.805668191789999e-07,1.910117301407e-06,8.996216019799999e-07,7.505207575314999e-07,-5.159851948848499e-07,-1.012400823549e-06,1.3450673899029998e-06,0.0001357266998
2,4.5866363442000004e-05,2.435980824e-05,2.22669376035e-05,1.2853870983700001e-05,8.2576058557e-06,7.8344298693e-06,3.0783871846e-06,4.982823971600001e-06,5.1012395953e-06,2.8946865793e-06,2.6140266620200004e-06,9.74581406287e-07,1.18943785293e-06,3.6505753289699996e-07,-1.396571939277e-06,-1.247274612359e-06,4.938557748299999e-05,2.40783280101e-05,1.3455203557200002e-05,7.507390512500001e-06,9.3128298012e-06,5.2033939718e-06,2.70434111103e-06,2.086899404466e-06,2.51105468401e-06,6.991617250199999e-07,4.480499448939999e-07,-1.76047480446e-06,-6.90001169604e-06,0.00021083618886
2,8.743175816200002e-05,4.5400585475e-05,4.461221989e-05,2.6304729112e-05,1.5912882275000002e-05,1.8491293288000002e-05,6.1166185123e-06,1.16521538399e-05,1.25428171765e-05,6.769065904800001e-06,8.3257826069e-06,2.6654299678e-06,5.3428309416e-06,5.1041716728999995e-06,2.4840362404799996e-06,3.1187155854e-07,9.526379004799999e-05,4.9375217076e-05,2.8977971991000003e-05,1.8335106361e-05,2.3682695064000003e-05,1.422627607e-05,1.14316785646e-05,8.002918681299999e-06,9.286283259e-06,5.783188133100001e-06,4.849377884299999e-06,7.113640051109999e-07,-1.9459991428999998e-05,0.00026905794325
2,9.976988346e-05,5.2472100267e-05,4.7950043176e-05,2.7707163221e-05,1.8717718158e-05,1.7950167265e-05,6.8996643115e-06,1.2699496523e-05,1.1545827066000002e-05,7.671626268e-06,7.6608064873e-06,2.8570433665e-06,5.1846840824000005e-06,3.4639407062000006e-06,1.1943053797589998e-06,-1.1735726045999994e-07,0.00010187055560599998,5.0331639676000005e-05,2.9232079348e-05,1.7028719865e-05,2.1055274163e-05,1.2149419705e-05,7.2869641176e-06,5.766145531e-06,6.3096278975e-06,3.3459923375000004e-06,1.4818846099330001e-06,-1.5483769195509997e-06,-8.788987103000002e-06,0.00028598092105
3,-1.5201129828639996e-06,-1.13525792654e-06,-2.18847595398e-06,-2.25861781945e-06,-1.0017999376899998e-06,-1.8727207264800001e-06,-3.1116619208e-07,-1.6266102730300001e-06,-2.197852499858e-06,-1.1072343324079999e-06,-1.984725510598e-06,-7.559892052400001e-07,-1.8274430747140001e-06,-2.09013232e-06,-1.92835662219e-06,-1.4234570955900003e-06,-1.7966576506799997e-06,-1.96341117202e-06,-2.0283060553829997e-06,-2.080267242833e-06,-1.3177395276e-06,-2.009694280752e-06,-1.0007039842200001e-06,-2.0568490124599997e-06,-1.5446413891899998e-06,-1.9690754580999995e-06,-1.3666222233019999e-06,-1.6854769015170003e-06,-1.851201329767e-06,-2.83398742729e-06
3,1.6079100476200002e-06,1.0854718708560001e-06,2.1319185923e-06,2.2068996117999997e-06,1.0133892401247e-06,1.8022437449999998e-06,3.9721582675000003e-07,1.5753005148800003e-06,2.1335171826e-06,1.08218612308e-06,1.9309180862999998e-06,7.483213882299999e-07,1.7929259447800004e-06,2.06367919987e-06,1.9042161575399996e-06,1.4168420221050002e-06,2.02623943266e-06,1.8324258224200001e-06,1.98542247949e-06,2.0263977345e-06,1.30477751602e-06,1.95807429029e-06,1.0523330392859998e-06,2.0314712901e-06,1.55903794909e-06,1.9715006810000003e-06,1.3959130742770999e-06,1.6944716622999997e-06,1.6043982640299999e-06,2.7969739635e-06
3,-3.5681863812e-06,-1.5123710722039998e-06,-1.06028861762e-06,-5.086113446820001e-07,-1.2304578351299998e-06,7.582764678730001e-07,-1.00464826768e-06,9.149291572000001e-07,4.4044207589399997e-07,9.1452782131e-07,1.2347787304500002e-06,1.64719168735e-06,1.7453939116500003e-06,2.9541938900999975e-08,4.4462375535000003e-07,1.8886420995500002e-06,-2.316876269065e-06,-6.8487357068e-07,-7.395766162499999e-07,-4.91873914792e-07,-2.2287219879200004e-06,-1.03659278133e-06,-2.1706327589e-06,-3.68363249173e-07,-1.63819926013e-06,-1.1273518242299999e-06,-1.6501614497999997e-06,-5.68931585465e-07,6.338454852e-06,6.41325140726e-06
3,-7.2251420397e-06,-4.1206316515e-06,-3.0688369344e-06,-2.13351389202e-06,-3.1953343925e-06,-9.414879581100001e-07,-1.8324040497700002e-06,-2.5723269592e-07,5.416725575623e-07,1.93533518939e-07,1.51484586653e-06,1.9551358100999997e-06,2.2351395747e-06,1.32148093795e-06,2.4906873345999997e-06,3.9033627165e-06,-6.3573872858e-06,-2.229236824116e-06,-2.0018939452000004e-06,-9.5836141921e-07,-2.8090178360000005e-06,-1.38590751948e-06,-2.33052559049e-06,3.99384842147e-07,-6.44503541628e-07,4.15840139154e-07,3.0548034637600003e-07,1.7705012042299999e-06,9.7237153654e-06,7.650775666e-06
3,-1.1093388901299999e-05,-6.2606446927e-06,-5.4617765785e-06,-3.6488249317999994e-06,-3.990149432300001e-06,-1.997670764842e-06,-2.8817036239e-06,-1.8418619368899998e-06,-1.24140221809e-06,-1.49360712365e-06,-4.212806951600001e-07,1.1005684582899998e-06,4.5266049745000005e-07,5.641911267000001e-08,1.99733439617e-06,3.0954128333000003e-06,-1.1321225117299998e-05,-6.346540567199999e-06,-4.6499103158e-06,-3.3860842798e-06,-5.6125732669e-06,-4.1939612193e-06,-4.633172989e-06,-1.790590758178e-06,-2.8966670798e-06,-1.1456336988130002e-06,7.696384136e-08,2.7142494764e-06,1.34720540776e-05,9.154281523e-06
3,-9.474461421e-06,-3.906776690539999e-06,-3.8199551679799995e-07,1.50818165666e-06,-7.934063717899999e-07,1.4522694749000003e-06,-6.38866521384e-07,1.1964689214299998e-06,2.8130477801199997e-06,-4.5748892158030005e-07,1.8455052130299997e-06,-2.8969000249999997e-06,4.4577504548999997e-07,2.19269388151e-06,2.9836938564511e-06,-7.942631900299998e-07,-9.190121203299999e-06,-9.5030780264e-07,9.233633089999999e-07,1.8991049098299998e-06,-3.191010505839999e-07,1.3351171439100003e-06,5.3278431911e-07,1.5304174111900002e-06,6.9500993595e-07,1.1417644156699999e-06,7.862506030000001e-08,1.92142533642e-06,1.6731579720999998e-05,1.35149935534e-05
3,-1.7258692388e-05,-8.3392712442e-06,-6.1677528513e-06,-2.7246144124499997e-06,-2.9635638336000003e-06,-1.0510168030899998e-06,-1.176440938476e-06,-5.12574450492e-07,5.56425939136e-07,-6.374703109000002e-07,7.375382534e-07,-1.2346023359e-06,9.243037473099999e-07,2.11975952934e-06,3.5572502334999997e-06,6.273563598070001e-07,-1.8107872332e-05,-5.9468104554e-06,-2.5524941492599997e-06,-9.547585004599994e-08,-2.53773480404e-06,1.7040151847500008e-07,-1.3360766074820002e-06,8.7531380056e-07,-6.067640535000004e-08,1.4665636341799999e-06,2.3889700784e-07,2.2563716718699998e-06,2.0568822383e-05,1.3679284892500001e-05
3,-2.5764164863999998e-05,-1.4874119295e-05,-1.1937991696999999e-05,-8.9073170914e-06,-6.826491263000001e-06,-7.379771897899999e-06,-3.4272200200999996e-06,-5.6752882441e-06,-5.24883921701e-06,-3.3394074587e-06,-3.2848084503849996e-06,-1.48625922043e-06,-9.683721953e-07,8.227659970670002e-07,2.6310208938000004e-06,1.1363621298819997e-06,-2.5631548375000003e-05,-1.11191526058e-05,-8.473718337800001e-06,-5.244730206624799e-06,-5.280964948322999e-06,-2.81349718087e-06,-2.2788077186000003e-07,-1.05256500966e-06,5.690690438400001e-07,1.410646470056e-06,3.2340042771999998e-06,3.1910368209999997e-06,2.3956284169999996e-05,1.4702864367e-05
3,-3.599242223799999e-05,-2.0246150781e-05,-1.6876243402999998e-05,-8.965598565300001e-06,-7.3386908887e-06,-3.6336031498399997e-06,-3.922945908000001e-06,-3.4836038036799997e-06,-5.4381731805000006e-06,-4.7460877188199987e-07,-1.1131076379799998e-06,2.9905077759e-06,2.85232119868e-06,1.46424375019e-06,5.9274093965e-06,6.514416054300001e-06,-3.8761236979000005e-05,-2.0605299498000002e-05,-1.11615595874e-05,-7.509815259499999e-06,-1.1596471460399999e-05,-6.4773509899000005e-06,-6.4881406613e-06,-2.1510505031e-06,-3.3809568059999993e-06,1.5001124479099996e-07,1.1267856957049998e-06,4.4235417645000005e-06,3.2354566016e-05,1.9856240646e-05
3,-4.1855562848000004e-05,-2.1973891588e-05,-1.9171333923e-05,-9.2641605739e-06,-5.7590050873e-06,-1.6131887154e-06,-2.02642096304e-06,-1.91339547941e-06,-3.6150093984000004e-06,1.23730924417e-06,4.341849045100001e-07,2.5537530031e-06,3.7626339665e-06,3.0904664889000003e-06,6.3958805664e-06,5.8685010323e-06,-4.3511069781000006e-05,-1.9380894627000005e-05,-8.9457310852e-06,-4.488875133299999e-06,-8.3144372247e-06,-3.4705596146999996e-06,-4.809465956599999e-06,1.836515496999998e-08,-1.450485435951e-06,1.52034486189e-06,5.9152899531999985e-08,4.648650313e-06,3.7293012065000004e-05,2.5257882756999998e-05
3,-5.1465983286999996e-05,-2.8110936131000002e-05,-2.3903477806e-05,-1.1406299043e-05,-8.129247279500002e-06,-1.7944393712910002e-06,-3.1189285439000002e-06,-2.7596929013000004e-06,-3.9144452548e-06,2.661694176999997e-08,-2.2959346289999997e-07,2.7927895032e-06,2.7697456413e-06,2.0684959236000003e-06,5.409348120800001e-06,5.7090801582e-06,-5.2802245264e-05,-2.4579724490000005e-05,-1.16061393018e-05,-5.7435610005999995e-06,-9.5099262146e-06,-3.6358012832999997e-06,-5.2229211905e-06,-4.91884134736e-07,-1.30071786124e-06,1.1227810791986e-06,9.460400690099998e-08,3.953012965e-06,3.9138599110000004e-05,2.8354038462e-05
3,-5.9295236526e-05,-3.2868438662e-05,-2.5477179836999998e-05,-1.0943088920000002e-05,-9.011288130000001e-06,-1.8807308330999998e-06,-3.3087016186e-06,-2.7310796692e-06,-1.0601775459699999e-06,-1.1949892660500002e-06,1.78834702602e-07,8.910147599800002e-07,1.1767532952599997e-06,1.8790544596e-06,3.7685567982000006e-06,3.702433792299999e-06,-5.999471561900001e-05,-2.8318997570999997e-05,-1.1593866401e-05,-4.626573689299999e-06,-9.6054613156e-06,-3.0059983204999997e-06,-4.860825388699999e-06,4.59005205679e-07,-9.5380801234e-07,1.46869786769e-06,1.20423579151e-06,4.520873740599999e-06,4.1944083153e-05,3.0861095742e-05
3,-6.7114161968e-05,-3.7042484426e-05,-3.0706713404000005e-05,-1.5669820624000002e-05,-1.09072710544e-05,-7.062736699299999e-06,-3.7683432654e-06,-5.2108780556e-06,-3.7003686085999994e-06,-2.7774639081899997e-06,-2.19105345082e-06,-5.839672585300001e-07,-8.975207987400001e-07,-3.9767734808999996e-07,7.659721251099998e-07,1.8142449803400001e-06,-6.6219957507e-05,-3.295388766e-05,-1.5545085765000002e-05,-7.602031758100001e-06,-1.14758319663e-05,-4.9968363925e-06,-4.4688410065e-06,-1.3209307902099998e-06,-2.41927339042e-06,-6.746672898300001e-07,-5.613803440300001e-07,1.7482869427799997e-06,4.2063790707000005e-05,3.0615021171999996e-05
3,-7.732272117500001e-05,-4.3100253208999995e-05,-3.8567568490999994e-05,-2.1434381063e-05,-1.3703915367e-05,-1.3086247245e-05,-4.9371696454e-06,-8.382511861000002e-06,-8.228078570700002e-06,-4.316770847600001e-06,-4.3048384525e-06,-1.1387981314e-06,-1.9999205696799994e-06,-1.83610877135e-06,-2.5299077106000004e-07,1.3482270165399998e-06,-7.7281942433e-05,-3.8238519949e-05,-2.2245462322e-05,-1.3181130406999999e-05,-1.5268097304e-05,-8.9969135169e-06,-5.787473953100001e-06,-4.096657445300001e-06,-4.7035528033e-06,-2.67967466845e-06,-2.4591389258399996e-06,6.3794697704e-07,4.4280792252999996e-05,2.9464879073999996e-05
3,-8.2556433455e-05,-4.5178636871999995e-05,-3.7517622547e-05,-1.8985578548999997e-05,-1.3435513127999998e-05,-1.2856680422000002e-05,-4.3095418688e-06,-6.7701435318e-06,-6.088547510800001e-06,-2.7401761872999997e-06,-2.0276611378e-06,-2.5079738008999996e-08,4.923917369299999e-08,4.30681147889e-07,1.520396935e-06,2.814537037e-06,-8.290208394599999e-05,-3.9523248357e-05,-1.9858826679e-05,-1.07942001264e-05,-1.3893574528000001e-05,-6.4962463008e-06,-4.6310342365e-06,-1.7007041407e-06,-2.5553127449e-06,-4.560321657099999e-07,-3.199353925161e-07,1.8261929863000002e-06,4.5511607059e-05,3.2577458497e-05
3,-8.572875881899999e-05,-4.6113073764000005e-05,-3.848491729e-05,-1.9781081312000003e-05,-1.4223918664999999e-05,-1.4413174368e-05,-4.4970975176e-06,-7.591970253599998e-06,-7.249093941599999e-06,-3.3363101836e-06,-2.9347464786999998e-06,-5.864119455800001e-07,-9.234835657050003e-07,-6.548704542300001e-07,5.29575616625e-07,2.0171876456000003e-06,-8.6816167164e-05,-4.1813631682e-05,-2.0585038103999997e-05,-1.17275474303e-05,-1.5170242270000001e-05,-7.474674437099998e-06,-5.9339964575e-06,-2.9938917215e-06,-3.6549201000999994e-06,-1.7339599769400002e-06,-1.183586240807e-06,1.1700382807400001e-06,4.777518351699999e-05,4.0260923089000004e-05
3,-8.3605274223e-05,-4.5528191962e-05,-4.0629906981e-05,-2.1282466349e-05,-1.3733441224e-05,-1.3842638736999999e-05,-4.7510808773e-06,-7.9217058639e-06,-8.1869221946e-06,-3.7306594411000006e-06,-4.7185043542e-06,-3.426498919500001e-07,-2.1809935113999997e-06,-3.5242450487999998e-06,-2.15750550078e-06,1.0154498199929998e-06,-8.553393244800001e-05,-4.3309862101e-05,-2.3035244761999997e-05,-1.3542549136000002e-05,-1.8147826149999998e-05,-9.410873931999999e-06,-8.256808468399998e-06,-5.300969126000001e-06,-5.4090229304000005e-06,-4.1826341873999995e-06,-2.3775219179e-06,-7.1665339441e-07,5.3533200469000006e-05,5.8654942128e-05
3,-7.1710864436e-05,-3.7109204499e-05,-3.3355171673999996e-05,-1.5749509251e-05,-1.1105247584700001e-05,-8.5544952069e-06,-4.1339182391e-06,-5.1668528736e-06,-4.7180002491e-06,-2.7488785296e-06,-2.4299041089000003e-06,1.1036769481800003e-07,-6.88749652265e-07,-2.0578882195e-06,-8.77917086e-07,1.5916527778399999e-06,-7.3139416343e-05,-3.6869692603e-05,-1.7746435067e-05,-9.526253322099998e-06,-1.5533673255000003e-05,-6.707142516300001e-06,-7.330543434700001e-06,-2.9041705854e-06,-3.9510083521999995e-06,-2.1593776838000002e-06,-1.5915721436999999e-06,8.910775913000004e-08,5.8694101700999995e-05,8.8722778386e-05
3,-2.9897511445900003e-05,-1.57368496978e-05,-1.40322805733e-05,-6.552548774e-06,-4.10624297055e-06,-4.0081889628e-06,-1.2698232943e-06,-2.29881978965e-06,-2.6756070673300004e-06,-1.045772297504e-06,-1.86255262916e-06,4.8386252046e-07,-7.637420558e-07,-2.723305888e-06,-1.8431945811000004e-06,7.34240480757e-07,-2.9872102565799998e-05,-1.64820073409e-05,-7.7002596109e-06,-4.875712217e-06,-7.9193337818e-06,-4.2447514216e-06,-3.8992208872999995e-06,-2.8118972641000002e-06,-2.6912847016000003e-06,-2.7887772952000004e-06,-1.9552961949999996e-06,-1.5375437861000002e-06,5.7663859623999994e-05,0.00015744800396
3,2.41198342527e-05,1.2141247323909999e-05,8.562990000840001e-06,3.85127112943e-06,2.7990482618130003e-06,1.66451400176e-06,6.4151272055e-07,3.47895523815e-07,-2.73213049542e-07,4.065568092299999e-07,-6.728781573360001e-07,1.39498715085e-06,-1.204702780236e-07,-1.4692740587753e-06,-9.563230083100002e-07,1.0397500836988001e-06,2.5226867826439998e-05,9.682624308699999e-06,3.4322936747999996e-06,5.844583452e-07,1.8387699419300002e-06,7.548319619e-08,2.3884349517999997e-07,-9.33729440989e-07,-6.7443165655e-08,-1.0251314736581e-06,4.7005027418199005e-07,-7.485380620000003e-08,5.283707795100001e-05,0.00024351727893
3,8.7655121486e-05,4.5871900766e-05,4.0229127307e-05,2.1375837305e-05,1.31243765193e-05,1.2952882045500001e-05,3.7948857951999994e-06,8.4416609994e-06,8.199876634e-06,4.7274700050999994e-06,4.86360493905e-06,2.2638318834000003e-06,2.72050238182e-06,2.10355859694e-06,3.549876105589e-07,3.6379967935e-07,9.002575864e-05,4.1571953832e-05,2.2857893956e-05,1.2886957133400001e-05,1.5663128929599997e-05,9.394080658e-06,5.47587070401e-06,4.7029596589500005e-06,5.12879256306e-06,2.67778380716e-06,2.2639444819600004e-06,-3.2297776808000004e-07,4.6101378314000005e-05,0.00033506474646
3,0.00012855359885,6.352569651199998e-05,6.243054885700001e-05,3.3281015481e-05,1.9086805955e-05,2.0736372754000002e-05,5.464649381199999e-06,1.3590650323e-05,1.4156693177e-05,7.5122338667e-06,8.834329758400001e-06,4.2196039872e-06,5.8309355329e-06,6.0571204142e-06,3.9171509852999995e-06,2.4576653795000002e-06,0.00013586031557,6.435590697799999e-05,3.6635379187e-05,2.1750387108e-05,2.8200358407000002e-05,1.6413338909e-05,1.1817567102e-05,9.5234968056e-06,1.0598391602600002e-05,7.2052612287999996e-06,6.3547925568e-06,3.2433844248e-06,3.2862007324000006e-05,0.00039427350058999995
0,-2.4293554645000004e-07,-3.4961884255000005e-07,9.282217857999999e-08,4.284109397790001e-07,-1.5065662953000017e-08,7.07610641746e-07,-1.9584583780880003e-07,2.0573338857900002e-07,7.41494224897e-07,-5.786835236999998e-08,9.041518439175e-07,2.54579733688e-07,9.288530301949998e-07,1.15363637131e-06,1.411288869078e-06,7.96092466984e-07,-5.55483304037e-07,-4.1567611177000007e-07,2.8870814606199995e-07,6.76458543145e-07,-5.850784798999971e-09,4.4482391757e-07,-1.1730048667810001e-07,9.068545113099999e-07,6.034855802900001e-07,1.27723114677e-06,5.651215660180001e-07,1.27893762684e-06,-8.212432178999998e-08,-2.2408203648700002e-06
0,2.1513166535020003e-07,2.9158924939107004e-07,-8.363231667100002e-08,-3.9846528050899996e-07,-1.7815643362000002e-08,-6.70915761889e-07,1.5467898932510002e-07,-2.1052200546999998e-07,-6.937595074999999e-07,3.23098238338e-08,-8.609677073629999e-07,-2.4423581472e-07,-8.941502087770001e-07,-1.09054801151e-06,-1.37087374326e-06,-7.6763663057e-07,5.1688079906e-07,3.7417892910000003e-07,-2.6782008335e-07,-6.29583358148e-07,-2.1939542512499994e-08,-4.38400374566e-07,3.951370394999998e-08,-8.6440896544e-07,-6.320554950549999e-07,-1.25433098224e-06,-6.3589484121e-07,-1.3126347750699998e-06,5.41165854000002e-09,2.01182733091e-06
0,2.02305814739e-06,2.42902842308e-06,1.17057927013e-06,6.6990587282e-07,1.53943147767e-06,1.4389971332e-07,1.86311982752e-06,1.3920007649560001e-06,-1.8209792255100002e-07,1.91195813831e-06,3.786425106999998e-08,9.347508690000001e-07,5.60978694512e-07,4.9135293550000006e-08,1.21319653672e-06,1.58882571704e-06,2.15300705218e-06,2.50375005271e-06,1.01320215192e-06,1.5238924519899998e-07,2.30890393579e-06,1.001068616378e-06,2.8801445043e-06,6.64573374e-08,1.55252615358e-06,5.6693444569e-07,1.9159102114000003e-06,2.0959658061099997e-06,-1.1398788921819998e-06,6.813920918699999e-06
0,3.4555374688999998e-06,4.3426050281e-06,2.8815719866999998e-06,2.4492816404e-06,3.2509507422000003e-06,1.9342480485e-06,3.5010452050000004e-06,3.2948193923e-06,7.221094566519999e-07,3.978993764699999e-06,5.4815116407e-07,2.2884872888e-06,8.7139587373e-07,-2.63849336894e-07,5.1386678523e-07,2.2605818319e-06,3.1702491052e-06,3.5852558007999997e-06,2.5662606536e-06,1.3210090523899997e-06,3.216797825e-06,1.32000601678e-06,3.809927268e-06,4.677068161000004e-08,1.8811594576999998e-06,6.244136718589997e-08,2.1051650057e-06,1.20409446406e-06,-2.2720894774e-06,1.15216776488e-05
0,2.7273919049e-06,4.0579369683000004e-06,2.5051217972000003e-06,1.9327452255e-06,2.9675465951e-06,1.5616878766e-06,3.4851929093e-06,3.5246278304e-06,4.80991799588e-07,4.7743420599e-06,9.163371575399999e-07,3.1284580617000003e-06,1.4423315826099998e-06,5.267705340179999e-07,2.4012354503000005e-06,4.3599234235000005e-06,2.2762309772e-06,3.1311841575e-06,2.5603933024e-06,1.0615433917189e-06,4.370348972799999e-06,2.10494882687e-06,5.388131260499999e-06,-3.7395005600000027e-08,3.4819336383e-06,1.3657909832400001e-06,4.5785967613000005e-06,3.8649067467e-06,-5.3812668293e-06,1.5646062015e-05
