Source.Name,Time,S1D1HbO,S1D1HbR,S1D1HbT,S2D2HbO,S2D2HbR,S2D2HbT,S3D3HbO,S3D3HbR,S3D3HbT,S4D4HbO,S4D4HbR,S4D4HbT,S5D5HbO,S5D5HbR,S5D5HbT,S6D6HbO,S6D6HbR,S6D6HbT,S7D7HbO,S7D7HbR,S7D7HbT,S8D8HbO,S8D8HbR,S8D8HbT,S9D9HbO,S9D9HbR,S9D9HbT,S10D10HbO,S10D10HbR,S10D10HbT,S11D11HbO,S11D11HbR,S11D11HbT,S12D12HbO,S12D12HbR,S12D12HbT,S13D13HbO,S13D13HbR,S13D13HbT,S14D14HbO,S14D14HbR,S14D14HbT,S15D15HbO,S15D15HbR,S15D15HbT,S16D16HbO,S16D16HbR,S16D16HbT,S17D17HbO,S17D17HbR,S17D17HbT,S18D18HbO,S18D18HbR,S18D18HbT,S19D19HbO,S19D19HbR,S19D19HbT,S20D20HbO,S20D20HbR,S20D20HbT,S21D21HbO,S21D21HbR,S21D21HbT,S22D22HbO,S22D22HbR,S22D22HbT,S23D23HbO,S23D23HbR,S23D23HbT,S24D24HbO,S24D24HbR,S24D24HbT,S25D25HbO,S25D25HbR,S25D25HbT,S26D26HbO,S26D26HbR,S26D26HbT,S27D27HbO,S27D27HbR,S27D27HbT,S28D28HbO,S28D28HbR,S28D28HbT,S29D29HbO,S29D29HbR,S29D29HbT,S30D30HbO,S30D30HbR,S30D30HbT,S31D31HbO,S31D31HbR,S31D31HbT,S32D32HbO,S32D32HbR,S32D32HbT,S33D33HbO,S33D33HbR,S33D33HbT,S34D34HbO,S34D34HbR,S34D34HbT,S35D35HbO,S35D35HbR,S35D35HbT,S36D36HbO,S36D36HbR,S36D36HbT,Column1
Avg_3-back.csv,25.3,0.001335251,-0.001343353,-8.10243E-06,-0.00431984,-5.59976E-05,-0.004375837,-0.004725926,-0.001155659,-0.005881585,-0.005377862,0.000374476,-0.005003386,-0.003098308,0.000264112,-0.002834196,-0.00376171,0.000291806,-0.003469904,-0.002457798,0.000321362,-0.002136436,-0.002312931,0.000210128,-0.002102803,-0.0020995,0.000179878,-0.001919622,-0.001993138,0.000134495,-0.001858643,-0.002610698,-0.000150419,-0.002761116,-0.001782894,0.00015875,-0.001624145,-0.002611002,0.000131586,-0.002479416,-0.00010504,-0.000493925,-0.000598965,-0.00146604,-8.28186E-05,-0.001548859,-0.004979064,0.000130283,-0.004848781,-0.004906498,0.000179514,-0.004726985,-0.005254734,0.000111546,-0.005143188,-0.003635237,0.000242484,-0.003392752,-0.003541882,-6.45469E-05,-0.003606429,-0.004202047,-2.79932E-05,-0.00423004,0.000371161,-0.000462838,-9.16768E-05,-0.002052651,-0.000474894,-0.002527544,0.008196817,-0.002419636,0.005777181,-0.004417676,0.000131629,-0.004286046,-0.000425432,-0.000345191,-0.000770623,-0.005199471,7.82278E-05,-0.005121244,-0.001139357,-0.00052546,-0.001664816,-0.002470006,0.000124219,-0.002345787,-0.005558745,-0.000164911,-0.005723656,-0.004933345,-3.3375E-05,-0.00496672,-0.006121063,-0.000381906,-0.006502968,-0.005913888,-0.000366482,-0.00628037,-0.007777855,-0.000819764,-0.008597619,-0.005088118,-0.000163152,-0.00525127,-0.005519354,-0.00062563,-0.006144985,
Avg_3-back.csv,25.4,0.001317155,-0.001346445,-2.92898E-05,-0.004345325,-5.52699E-05,-0.004400594,-0.004754532,-0.001154373,-0.005908904,-0.005398901,0.000373988,-0.005024913,-0.003125728,0.000264945,-0.002860783,-0.003773304,0.000287652,-0.003485652,-0.002482758,0.000325236,-0.002157522,-0.002319825,0.00021091,-0.002108915,-0.002127133,0.000183933,-0.0019432,-0.002005907,0.000138628,-0.00186728,-0.002613073,-0.000153041,-0.002766114,-0.001783039,0.000156708,-0.001626331,-0.002618593,0.000132484,-0.00248611,-0.000105882,-0.00049673,-0.000602612,-0.001471203,-8.29894E-05,-0.001554192,-0.004992303,0.000131147,-0.004861156,-0.004909783,0.000183381,-0.004726402,-0.005268955,0.000111838,-0.005157117,-0.003626595,0.000236879,-0.003389716,-0.003553026,-6.23182E-05,-0.003615344,-0.004209655,-3.14974E-05,-0.004241152,0.000363431,-0.000462829,-9.93982E-05,-0.002062898,-0.000474163,-0.002537061,0.00817537,-0.002426745,0.005748625,-0.004422996,0.00013029,-0.004292707,-0.000429801,-0.000345637,-0.000775438,-0.00520399,7.49847E-05,-0.005129005,-0.001134056,-0.000528221,-0.001662277,-0.002473405,0.00012422,-0.002349185,-0.005560614,-0.000168641,-0.005729255,-0.00494664,-3.41611E-05,-0.004980801,-0.006127124,-0.0003845,-0.006511624,-0.005938632,-0.000349546,-0.006288178,-0.007789855,-0.000811113,-0.008600967,-0.005093996,-0.000164111,-0.005258107,-0.00552465,-0.000636112,-0.006160762,
Avg_3-back.csv,25.5,0.00129943,-0.001349991,-5.0561E-05,-0.00437119,-5.46471E-05,-0.004425837,-0.004785536,-0.001152185,-0.005937721,-0.005421136,0.000373572,-0.005047563,-0.003155421,0.000265795,-0.002889626,-0.003785434,0.000283891,-0.003501543,-0.00250944,0.000329634,-0.002179806,-0.002327317,0.000211952,-0.002115365,-0.002156747,0.000188567,-0.00196818,-0.002019546,0.000143207,-0.001876338,-0.002616962,-0.000155405,-0.002772367,-0.001783322,0.000154573,-0.001628749,-0.002626234,0.000133437,-0.002492797,-0.000106774,-0.000499597,-0.000606371,-0.00147643,-8.33751E-05,-0.001559806,-0.005006113,0.000131983,-0.00487413,-0.004912937,0.000186379,-0.004726558,-0.00528393,0.000112181,-0.005171749,-0.003619416,0.000231193,-0.003388223,-0.003564062,-6.02624E-05,-0.003624325,-0.00421729,-3.51979E-05,-0.004252488,0.000355251,-0.000463103,-0.000107852,-0.002074855,-0.000473215,-0.00254807,0.008152278,-0.002433454,0.005718824,-0.004428846,0.000128983,-0.004299863,-0.000434727,-0.000345738,-0.000780466,-0.005209326,7.23365E-05,-0.00513699,-0.001129141,-0.000530847,-0.001659988,-0.002477113,0.000124286,-0.002352827,-0.005563727,-0.000171556,-0.005735284,-0.00496056,-3.46949E-05,-0.004995255,-0.006134362,-0.000386783,-0.006521145,-0.005964958,-0.000330401,-0.006295359,-0.007803351,-0.000801415,-0.008604766,-0.005100277,-0.000165363,-0.00526564,-0.00553232,-0.000645356,-0.006177676,
Avg_3-back.csv,25.6,0.001282168,-0.001353934,-7.17662E-05,-0.004397397,-5.41021E-05,-0.004451499,-0.00481864,-0.001149116,-0.005967756,-0.00544447,0.000373249,-0.005071222,-0.003187165,0.000266688,-0.002920478,-0.003798101,0.000280603,-0.003517498,-0.002537712,0.000334556,-0.002203156,-0.002335416,0.000213251,-0.002122165,-0.002188156,0.00019376,-0.001994396,-0.002033969,0.000148218,-0.001885751,-0.002622357,-0.000157476,-0.002779833,-0.001783793,0.000152369,-0.001631424,-0.002633917,0.000134449,-0.002499469,-0.00010773,-0.000502509,-0.000610238,-0.001481732,-8.39677E-05,-0.0015657,-0.005020453,0.000132775,-0.004887677,-0.004916039,0.000188488,-0.00472755,-0.00529963,0.000112578,-0.005187052,-0.003613822,0.000225489,-0.003388333,-0.003574964,-5.83828E-05,-0.003633347,-0.004225028,-3.9053E-05,-0.004264081,0.000346623,-0.000463636,-0.000117013,-0.002088431,-0.000471999,-0.00256043,0.008127737,-0.00243976,0.005687977,-0.004435293,0.000127746,-0.004307548,-0.000440222,-0.000345497,-0.000785718,-0.005215588,7.03515E-05,-0.005145237,-0.001124694,-0.000533322,-0.001658016,-0.002481141,0.000124428,-0.002356713,-0.005568109,-0.000173646,-0.005741755,-0.004975076,-3.49701E-05,-0.005010046,-0.006142765,-0.000388753,-0.006531518,-0.005992868,-0.000309018,-0.006301885,-0.007818337,-0.000790658,-0.008608995,-0.005106928,-0.000166899,-0.005273827,-0.005542382,-0.000653317,-0.006195698,
Avg_3-back.csv,25.7,0.001265448,-0.001358199,-9.27509E-05,-0.004423903,-5.36085E-05,-0.004477511,-0.004853516,-0.001145192,-0.005998708,-0.005468795,0.000373035,-0.00509576,-0.003220717,0.000267647,-0.002953071,-0.003811295,0.000277853,-0.003533442,-0.002567437,0.000340004,-0.002227433,-0.002344125,0.000214797,-0.002129328,-0.002221162,0.000199491,-0.002021671,-0.002049089,0.000153639,-0.00189545,-0.002629235,-0.000159222,-0.002788457,-0.001784504,0.00015012,-0.001634385,-0.002641644,0.000135521,-0.002506123,-0.000108762,-0.00050545,-0.000614211,-0.001487127,-8.47533E-05,-0.00157188,-0.005035278,0.00013351,-0.004901768,-0.004919168,0.000189691,-0.004729477,-0.005316026,0.000113029,-0.005202997,-0.003609925,0.00021983,-0.003390095,-0.003585711,-5.66766E-05,-0.003642387,-0.004232945,-4.30185E-05,-0.004275964,0.000337551,-0.000464398,-0.000126847,-0.002103519,-0.000470459,-0.002573978,0.008101946,-0.002445663,0.005656283,-0.004442395,0.000126615,-0.00431578,-0.000446296,-0.000344915,-0.000791211,-0.005222875,6.90937E-05,-0.005153781,-0.001120794,-0.00053563,-0.001656425,-0.002485501,0.000124659,-0.002360842,-0.005573776,-0.000174907,-0.005748683,-0.004990158,-3.49825E-05,-0.00502514,-0.006152317,-0.000390411,-0.006542729,-0.006022328,-0.000285421,-0.006307749,-0.007834796,-0.000778839,-0.008613635,-0.005113908,-0.000168715,-0.005282623,-0.005554826,-0.00065996,-0.006214786,
Avg_3-back.csv,25.8,0.001249339,-0.001362697,-0.000113358,-0.004450658,-5.31409E-05,-0.004503799,-0.004889811,-0.001140444,-0.006030255,-0.005493986,0.000372947,-0.005121039,-0.003255819,0.000268696,-0.002987123,-0.003824998,0.000275694,-0.003549303,-0.002598472,0.000345977,-0.002252495,-0.002353442,0.000216572,-0.00213687,-0.002255558,0.000205737,-0.002049822,-0.002064814,0.000159449,-0.001905366,-0.002637563,-0.00016061,-0.002798173,-0.001785509,0.000147849,-0.00163766,-0.002649421,0.000136655,-0.002512765,-0.000109885,-0.000508403,-0.000618288,-0.001492641,-8.57121E-05,-0.001578353,-0.005050543,0.000134172,-0.00491637,-0.004922406,0.000189974,-0.004732432,-0.005333089,0.000113538,-0.005219551,-0.003607821,0.000214276,-0.003393545,-0.003596294,-5.51351E-05,-0.003651429,-0.004241113,-4.70485E-05,-0.004288161,0.000328039,-0.000465355,-0.000137315,-0.002119991,-0.000468538,-0.002588529,0.008075098,-0.002451162,0.005623936,-0.004450199,0.000125627,-0.004324572,-0.000452963,-0.000343997,-0.000796961,-0.005231275,6.86194E-05,-0.005162655,-0.001117517,-0.000537759,-0.001655276,-0.002490208,0.000124994,-0.002365215,-0.005580734,-0.000175351,-0.005756085,-0.005005771,-3.47299E-05,-0.005040501,-0.006163001,-0.000391763,-0.006554764,-0.006053267,-0.0002597,-0.006312967,-0.007852698,-0.000765976,-0.008618674,-0.005121179,-0.000170808,-0.005291986,-0.005569618,-0.000665261,-0.00623488,
Avg_3-back.csv,25.9,0.001233891,-0.001367321,-0.00013343,-0.004477611,-5.26749E-05,-0.004530286,-0.004927156,-0.001134907,-0.006062062,-0.005519908,0.000373001,-0.005146908,-0.003292197,0.000269859,-0.003022338,-0.003839178,0.000274166,-0.003565012,-0.002630668,0.00035247,-0.002278198,-0.002363362,0.000218554,-0.002144808,-0.002291132,0.000212469,-0.002078663,-0.002081053,0.000165623,-0.00191543,-0.002647297,-0.00016161,-0.002808908,-0.001786861,0.000145581,-0.00164128,-0.002657261,0.000137856,-0.002519405,-0.00011112,-0.00051135,-0.000622469,-0.001498313,-8.68195E-05,-0.001585133,-0.0050662,0.00013475,-0.004931451,-0.004925834,0.000189326,-0.004736507,-0.005350789,0.000114105,-0.005236683,-0.003607591,0.000208883,-0.003398708,-0.003606716,-5.37443E-05,-0.00366046,-0.004249599,-5.10956E-05,-0.004300695,0.00031809,-0.000466469,-0.00014838,-0.002137708,-0.000466178,-0.002603887,0.008047386,-0.002456256,0.005591129,-0.004458742,0.000124818,-0.004333924,-0.000460237,-0.000342748,-0.000802985,-0.005240863,6.89749E-05,-0.005171888,-0.001114937,-0.000539696,-0.001654633,-0.002495277,0.000125448,-0.002369829,-0.005588985,-0.000174996,-0.005763981,-0.005021883,-3.42121E-05,-0.005056095,-0.006174793,-0.000392818,-0.006567611,-0.006085577,-0.000232007,-0.006317583,-0.007872005,-0.000752102,-0.008624107,-0.0051287,-0.000173176,-0.005301876,-0.005586705,-0.000669202,-0.006255908,
Avg_3-back.csv,26,0.001219144,-0.001371959,-0.000152815,-0.004504704,-5.21877E-05,-0.004556892,-0.004965171,-0.001128612,-0.006093783,-0.005546419,0.00037321,-0.005173209,-0.00332957,0.00027116,-0.00305841,-0.003853794,0.000273293,-0.003580501,-0.00266387,0.000359476,-0.002304394,-0.002373869,0.000220713,-0.002153156,-0.002327663,0.00021966,-0.002108003,-0.002097714,0.000172136,-0.001925578,-0.002658385,-0.000162193,-0.002820578,-0.001788612,0.000143337,-0.001645276,-0.002665183,0.000139124,-0.002526059,-0.000112484,-0.000514272,-0.000626757,-0.001504186,-8.8047E-05,-0.001592233,-0.005082203,0.00013523,-0.004946974,-0.004929529,0.000187741,-0.004741788,-0.005369095,0.000114732,-0.005254363,-0.003609297,0.0002037,-0.003405597,-0.003616988,-5.24867E-05,-0.003669474,-0.004258473,-5.5111E-05,-0.004313584,0.000307704,-0.000467704,-0.000159999,-0.002156521,-0.000463324,-0.002619844,0.008018997,-0.002460945,0.005558052,-0.004468055,0.000124222,-0.004343833,-0.000468132,-0.000341174,-0.000809306,-0.005251699,7.01938E-05,-0.005181505,-0.001113123,-0.000541431,-0.001654554,-0.002500721,0.00012604,-0.002374681,-0.005598522,-0.000173869,-0.005772391,-0.005038457,-3.34307E-05,-0.005071888,-0.006187672,-0.000393586,-0.006581258,-0.006119113,-0.000202561,-0.006321674,-0.007892673,-0.000737271,-0.008629945,-0.005136435,-0.000175821,-0.005312256,-0.005606016,-0.000671764,-0.00627778,
Avg_3-back.csv,26.1,0.001205126,-0.001376489,-0.000171363,-0.004531876,-5.16588E-05,-0.004583535,-0.005003473,-0.00112159,-0.006125063,-0.005573369,0.000373589,-0.00519978,-0.003367646,0.000272618,-0.003095028,-0.003868796,0.000273086,-0.00359571,-0.002697921,0.000366985,-0.002330936,-0.002384946,0.000223018,-0.002161928,-0.002364928,0.000227277,-0.002137651,-0.002114704,0.000178959,-0.001935745,-0.002670763,-0.000162332,-0.002833095,-0.001790812,0.000141138,-0.001649674,-0.002673211,0.000140465,-0.002532746,-0.000114002,-0.000517152,-0.000631153,-0.00151031,-8.93623E-05,-0.001599672,-0.005098504,0.000135601,-0.004962903,-0.004933568,0.000185217,-0.004748351,-0.005387978,0.000115418,-0.00527256,-0.003612982,0.000198769,-0.003414213,-0.003627131,-5.13422E-05,-0.003678473,-0.004267797,-5.90457E-05,-0.004326842,0.000296882,-0.000469016,-0.000172134,-0.002176269,-0.000459919,-0.002636188,0.007990113,-0.002465224,0.005524889,-0.004478156,0.000123869,-0.004354288,-0.000476663,-0.00033928,-0.000815944,-0.005263822,7.22961E-05,-0.005191526,-0.00111214,-0.000542954,-0.001655094,-0.002506554,0.000126785,-0.002379769,-0.005609331,-0.000172006,-0.005781336,-0.005055457,-3.23895E-05,-0.005087847,-0.006201611,-0.000394083,-0.006595694,-0.006153697,-0.000171642,-0.006325339,-0.007914652,-0.000721558,-0.00863621,-0.005144349,-0.000178746,-0.005323095,-0.005627465,-0.000672929,-0.006300393,
Avg_3-back.csv,26.2,0.001191855,-0.001380788,-0.000188933,-0.00455906,-5.10702E-05,-0.004610131,-0.005041678,-0.00111387,-0.006155548,-0.005600604,0.000374153,-0.005226451,-0.003406132,0.000274255,-0.003131876,-0.003884123,0.000273544,-0.003610579,-0.002732658,0.000374983,-0.002357676,-0.002396569,0.000225435,-0.002171134,-0.002402698,0.000235286,-0.002167412,-0.002131933,0.000186064,-0.001945868,-0.002684363,-0.000162002,-0.002846365,-0.001793506,0.000139004,-0.001654502,-0.002681367,0.00014188,-0.002539487,-0.000115696,-0.000519968,-0.000635664,-0.001516738,-9.073E-05,-0.001607468,-0.005115056,0.000135855,-0.004979201,-0.004938015,0.000181755,-0.00475626,-0.005407405,0.000116166,-0.005291239,-0.003618667,0.000194123,-0.003424544,-0.003637173,-5.02905E-05,-0.003687464,-0.004277631,-6.28501E-05,-0.004340481,0.000285621,-0.000470367,-0.000184746,-0.002196791,-0.000455913,-0.002652705,0.007960911,-0.00246909,0.005491821,-0.00448906,0.000123787,-0.004365273,-0.000485847,-0.000337073,-0.00082292,-0.005277251,7.52869E-05,-0.005201964,-0.001112045,-0.000544257,-0.001656302,-0.002512787,0.000127703,-0.002385084,-0.005621391,-0.000169445,-0.005790837,-0.005072844,-3.10937E-05,-0.005103937,-0.006216581,-0.000394327,-0.006610907,-0.006189116,-0.000139592,-0.006328708,-0.00793788,-0.000705063,-0.008642943,-0.00515241,-0.000181953,-0.005334363,-0.005650948,-0.00067268,-0.006323628,
Avg_3-back.csv,26.3,0.001179342,-0.001384736,-0.000205394,-0.004586186,-5.0407E-05,-0.004636593,-0.005079409,-0.001105476,-0.006184885,-0.005627969,0.000374916,-0.005253053,-0.00344473,0.000276091,-0.003168639,-0.003899709,0.000274655,-0.003625055,-0.002767915,0.000383451,-0.002384464,-0.002408713,0.000227933,-0.00218078,-0.002440744,0.000243652,-0.002197092,-0.002149313,0.000193423,-0.00195589,-0.002699108,-0.00016118,-0.002860288,-0.001796734,0.000136953,-0.001659781,-0.002689674,0.000143371,-0.002546303,-0.000117592,-0.000522702,-0.000640294,-0.001523529,-9.21115E-05,-0.001615641,-0.005131811,0.000135985,-0.004995826,-0.004942929,0.000177365,-0.004765564,-0.005427343,0.000116976,-0.005310367,-0.003626348,0.000189787,-0.003436561,-0.003647148,-4.93115E-05,-0.00369646,-0.004288034,-6.64751E-05,-0.004354509,0.000273914,-0.000471714,-0.0001978,-0.002217923,-0.00045126,-0.002669183,0.00793156,-0.002472537,0.005459022,-0.004500771,0.000124003,-0.004376768,-0.000495697,-0.000334559,-0.000830256,-0.005291986,7.91567E-05,-0.005212829,-0.001112887,-0.000545333,-0.00165822,-0.00251943,0.000128812,-0.002390619,-0.005634678,-0.000166232,-0.00580091,-0.005090577,-2.95497E-05,-0.005120126,-0.006232549,-0.000394335,-0.006626884,-0.006225122,-0.000106806,-0.006331928,-0.007962288,-0.00068791,-0.008650198,-0.005160594,-0.000185441,-0.005346035,-0.005676347,-0.000671008,-0.006347355,
Avg_3-back.csv,26.4,0.001167594,-0.001388219,-0.000220625,-0.004613179,-4.9658E-05,-0.004662837,-0.005116302,-0.00109643,-0.006212731,-0.005655311,0.000375895,-0.005279416,-0.003483149,0.000278143,-0.003205005,-0.003915483,0.000276398,-0.003639084,-0.002803521,0.00039237,-0.002411151,-0.002421347,0.00023048,-0.002190868,-0.002478838,0.000252336,-0.002226501,-0.002166761,0.000201008,-0.001965754,-0.002714916,-0.000159848,-0.002874764,-0.001800533,0.000135004,-0.001665529,-0.002698155,0.00014494,-0.002553214,-0.000119718,-0.000525334,-0.000645052,-0.001530744,-9.34646E-05,-0.001624209,-0.005148722,0.000135986,-0.005012736,-0.004948357,0.000172064,-0.004776293,-0.005447757,0.000117849,-0.005329908,-0.003636,0.000185776,-0.003450224,-0.003657094,-4.83864E-05,-0.00370548,-0.004299058,-6.98725E-05,-0.00436893,0.000261755,-0.000473017,-0.000211263,-0.002239503,-0.00044592,-0.002685423,0.007902217,-0.002475561,0.005426656,-0.004513287,0.000124538,-0.004388749,-0.000506226,-0.000331745,-0.000837971,-0.005308002,8.38821E-05,-0.00522412,-0.001114706,-0.000546177,-0.001660883,-0.002526489,0.000130129,-0.002396361,-0.005649157,-0.000162417,-0.005811573,-0.005108615,-2.77649E-05,-0.00513638,-0.006249479,-0.000394128,-0.006643607,-0.006261442,-7.37222E-05,-0.006335164,-0.007987795,-0.000670245,-0.00865804,-0.005168881,-0.00018921,-0.00535809,-0.005703526,-0.000667909,-0.006371434,
Avg_3-back.csv,26.5,0.001156616,-0.001391133,-0.000234517,-0.004639959,-4.88153E-05,-0.004688775,-0.005152008,-0.00108675,-0.006238758,-0.005682476,0.000377106,-0.00530537,-0.003521097,0.000280429,-0.003240669,-0.00393137,0.000278748,-0.003652622,-0.002839304,0.000401715,-0.002437589,-0.00243444,0.000233044,-0.002201395,-0.002516752,0.000261302,-0.002255451,-0.002184198,0.00020879,-0.001975409,-0.002731703,-0.00015799,-0.002889693,-0.001804932,0.000133172,-0.00167176,-0.002706826,0.000146588,-0.002560238,-0.000122105,-0.000527843,-0.000649948,-0.001538448,-9.47437E-05,-0.001633191,-0.005165741,0.000135854,-0.005029887,-0.004954338,0.000165877,-0.004788461,-0.005468608,0.000118786,-0.005349822,-0.003647575,0.000182098,-0.003465478,-0.003667053,-4.74973E-05,-0.00371455,-0.004310753,-7.29949E-05,-0.004383748,0.000249133,-0.000474238,-0.000225105,-0.002261376,-0.000439858,-0.002701234,0.00787303,-0.002478158,0.005394872,-0.004526601,0.000125409,-0.004401192,-0.000517446,-0.000328638,-0.000846084,-0.005325258,8.94264E-05,-0.005235831,-0.001117533,-0.000546784,-0.001664317,-0.002533967,0.000131672,-0.002402295,-0.005664793,-0.000158048,-0.005822841,-0.005126914,-2.57472E-05,-0.005152661,-0.00626733,-0.000393728,-0.006661058,-0.00629778,-4.08143E-05,-0.006338594,-0.008014309,-0.000652234,-0.008666544,-0.005177259,-0.000193252,-0.00537051,-0.00573233,-0.000663387,-0.006395717,
Avg_3-back.csv,26.6,0.001146415,-0.001393389,-0.000246974,-0.004666448,-4.78741E-05,-0.004714322,-0.005186202,-0.001076453,-0.006262655,-0.00570932,0.000378567,-0.005330753,-0.003558296,0.000282962,-0.003275334,-0.003947295,0.00028167,-0.003665625,-0.002875093,0.000411458,-0.002463635,-0.002447955,0.000235599,-0.002212356,-0.002554265,0.000270506,-0.002283759,-0.002201551,0.000216742,-0.001984809,-0.002749383,-0.000155593,-0.002904976,-0.001809957,0.000131474,-0.001678483,-0.002715705,0.000148315,-0.002567391,-0.000124783,-0.000530208,-0.000654991,-0.001546705,-9.59003E-05,-0.001642605,-0.005182822,0.000135589,-0.005047233,-0.004960903,0.000158843,-0.004802061,-0.005489857,0.000119789,-0.005370068,-0.003661007,0.000178753,-0.003482254,-0.00367707,-4.6627E-05,-0.003723697,-0.004323168,-7.5797E-05,-0.004398965,0.000236035,-0.000475336,-0.000239302,-0.002283395,-0.000433051,-0.002716446,0.007844131,-0.002480325,0.005363806,-0.004540701,0.000126631,-0.00441407,-0.000529369,-0.000325246,-0.000854615,-0.00534369,9.574E-05,-0.00524795,-0.001121391,-0.00054715,-0.001668541,-0.002541863,0.000133458,-0.002408406,-0.005681549,-0.000153178,-0.005834727,-0.005145431,-2.35047E-05,-0.005168935,-0.006286058,-0.000393154,-0.006679212,-0.006333826,-8.57651E-06,-0.006342403,-0.008041727,-0.000634058,-0.008675785,-0.005185725,-0.000197554,-0.005383279,-0.00576259,-0.000657462,-0.006420051,
Avg_3-back.csv,26.7,0.001136999,-0.001394917,-0.000257917,-0.004692562,-4.68323E-05,-0.004739395,-0.005218583,-0.001065554,-0.006284137,-0.005735703,0.000380296,-0.005355408,-0.003594477,0.000285758,-0.003308719,-0.003963188,0.000285131,-0.003678057,-0.002910716,0.00042157,-0.002489146,-0.002461856,0.000238117,-0.00222374,-0.00259116,0.00027991,-0.00231125,-0.002218752,0.000224836,-0.001993916,-0.00276787,-0.000152649,-0.002920519,-0.001815628,0.000129925,-0.001685703,-0.002724801,0.00015012,-0.002574682,-0.000127789,-0.000532409,-0.000660198,-0.001555583,-9.68839E-05,-0.001652467,-0.005199917,0.000135192,-0.005064725,-0.004968079,0.000151012,-0.004817067,-0.005511463,0.00012086,-0.005390602,-0.003676207,0.000175734,-0.003500472,-0.003687195,-4.57591E-05,-0.003732954,-0.004336344,-7.82351E-05,-0.004414579,0.000222446,-0.000476277,-0.00025383,-0.002305426,-0.00042548,-0.002730906,0.00781564,-0.002482064,0.005333576,-0.004555568,0.000128212,-0.004427355,-0.000542004,-0.000321576,-0.000863581,-0.005363218,0.000102761,-0.005260457,-0.001126295,-0.000547271,-0.001673566,-0.002550173,0.000135503,-0.002414671,-0.005699384,-0.000147857,-0.005847241,-0.005164118,-2.10454E-05,-0.005185164,-0.006305612,-0.000392427,-0.006698039,-0.006369268,2.24911E-05,-0.006346777,-0.008069936,-0.000615906,-0.008685842,-0.005194283,-0.0002021,-0.005396384,-0.005794114,-0.000650166,-0.00644428,
Avg_3-back.csv,26.8,0.001128382,-0.001395663,-0.000267281,-0.004718222,-4.56899E-05,-0.004763912,-0.005248881,-0.001054069,-0.00630295,-0.005761497,0.000382312,-0.005379185,-0.003629386,0.000288828,-0.003340559,-0.003978978,0.000289092,-0.003689886,-0.002946002,0.000432017,-0.002513986,-0.002476102,0.00024057,-0.002235532,-0.002627227,0.000289469,-0.002337758,-0.002235741,0.000233046,-0.002002694,-0.002787076,-0.000149152,-0.002936229,-0.001821959,0.00012854,-0.001693419,-0.002734122,0.000152004,-0.002582118,-0.000131157,-0.000534424,-0.000665581,-0.001565143,-9.76432E-05,-0.001662786,-0.005216979,0.000134667,-0.005082312,-0.004975883,0.000142449,-0.004833434,-0.005533377,0.000122002,-0.005411375,-0.003693071,0.000173031,-0.00352004,-0.003697474,-4.48776E-05,-0.003742352,-0.004350323,-8.0268E-05,-0.004430591,0.000208353,-0.000477024,-0.000268672,-0.002327347,-0.00041714,-0.002744487,0.007787661,-0.002483378,0.005304284,-0.00457118,0.000130158,-0.004441022,-0.00055536,-0.000317636,-0.000872996,-0.005383739,0.000110413,-0.005273326,-0.001132249,-0.000547145,-0.001679393,-0.002558887,0.000137821,-0.002421066,-0.005718259,-0.00014213,-0.005860389,-0.005182928,-1.83777E-05,-0.005201305,-0.006325936,-0.000391565,-0.006717501,-0.006403802,5.19018E-05,-0.0063519,-0.008098806,-0.000597976,-0.008696783,-0.005202945,-0.000206865,-0.00540981,-0.005826696,-0.000641546,-0.006468242,
Avg_3-back.csv,26.9,0.00112058,-0.001395596,-0.000275016,-0.004743345,-4.44489E-05,-0.004787794,-0.00527686,-0.001042013,-0.006318873,-0.005786583,0.000384635,-0.005401948,-0.003662786,0.000292181,-0.003370605,-0.003994601,0.000293515,-0.003701087,-0.002980784,0.000442762,-0.002538022,-0.002490648,0.000242933,-0.002247715,-0.002662267,0.000299141,-0.002363126,-0.00225246,0.000241344,-0.002011116,-0.002806917,-0.000145103,-0.002952019,-0.001828958,0.000127335,-0.001701622,-0.002743666,0.000153968,-0.002589697,-0.000134926,-0.000536232,-0.000671158,-0.001575442,-9.81272E-05,-0.001673569,-0.00523396,0.000134021,-0.005099938,-0.004984327,0.000133229,-0.004851099,-0.00555555,0.000123218,-0.005432332,-0.003711482,0.000170628,-0.003540854,-0.003707955,-4.39673E-05,-0.003751923,-0.004365138,-8.18575E-05,-0.004446995,0.00019374,-0.000477547,-0.000283808,-0.002349052,-0.000408035,-0.002757088,0.007760283,-0.002484274,0.005276009,-0.004587511,0.000132468,-0.004455043,-0.000569439,-0.000313435,-0.000882874,-0.005405131,0.00011861,-0.005286521,-0.001139246,-0.000546767,-0.001686013,-0.002567991,0.000140427,-0.002427564,-0.00573813,-0.000136042,-0.005874171,-0.005201806,-1.55104E-05,-0.005217317,-0.006346967,-0.000390584,-0.006737551,-0.006437149,7.92008E-05,-0.006357948,-0.008128197,-0.000580467,-0.008708664,-0.005211723,-0.000211818,-0.005423541,-0.005860108,-0.000631669,-0.006491778,
